;date;T. Max.;T. Min.;H. Max.;H. Min.;P. Max.;P. Min.;Vel.;Precipitación;T. Amp.;P. Amp.;H. Amp.;T. med1.;P. med1.;H. med1.
2020-01-12;20200112;10.7;-1.5;64;37;1033.3;1029.9;13.0;0.0;12.2;3.3999999999998636;27;4.6;1031.6;50.5
2020-01-13;20200113;6.7;-1.1;86;56;1031.3;1025.4;18.0;0.0;7.800000000000001;5.899999999999864;30;2.8;1028.35;71.0
2020-01-14;20200114;5.6;-2.3;93;71;1026.6;1024.2;10.0;0.0;7.8999999999999995;2.3999999999998636;22;1.65;1025.4;82.0
2020-01-15;20200115;5.6;0.9;90;85;1030.2;1024.5;6.0;0.0;4.699999999999999;5.7000000000000455;5;3.25;1027.35;87.5
2020-01-16;20200116;7.5;4.9;96;86;1030.1;1026.4;13.0;0.4;2.5999999999999996;3.699999999999818;10;6.2;1028.25;91.0
2020-01-17;20200117;9.8;2.2;95;49;1033.3;1026.9;27.0;0.8;7.6000000000000005;6.399999999999864;46;6.0;1030.1;72.0
2020-01-18;20200118;5.9;1.6;96;75;1032.6;1021.1;31.0;3.0;4.300000000000001;11.499999999999886;21;3.75;1026.85;85.5
2020-01-19;20200119;8.0;2.1;86;24;1025.6;1019.5;69.0;0.0;5.9;6.099999999999909;62;5.05;1022.55;55.0
2020-01-20;20200120;5.9;1.1;64;27;1026.0;1023.5;63.0;0.0;4.800000000000001;2.5;37;3.5;1024.75;45.5
2020-01-21;20200121;5.7;3.5;86;63;1025.4;1017.2;60.0;0.6;2.2;8.200000000000045;23;4.6;1021.3000000000001;74.5
2020-01-22;20200122;9.4;3.4;86;62;1022.1;1017.9;42.0;0.0;6.0;4.2000000000000455;24;6.4;1020.0;74.0
2020-01-23;20200123;7.9;0.3;92;71;1021.8;1018.7;21.0;0.0;7.6000000000000005;3.099999999999909;21;4.1000000000000005;1020.25;81.5
2020-01-24;20200124;6.1;4.7;95;81;1022.4;1019.8;11.0;3.4;1.3999999999999995;2.6000000000000227;14;5.4;1021.0999999999999;88.0
2020-01-25;20200125;7.3;3.9;96;88;1020.3;1016.5;18.0;10.2;3.4;3.7999999999999545;8;5.6;1018.4;92.0
2020-01-26;20200126;9.6;1.9;97;57;1026.0;1018.9;21.0;0.0;7.699999999999999;7.100000000000023;40;5.75;1022.45;77.0
2020-01-27;20200127;4.9;0.7;97;90;1026.1;1023.1;13.0;0.2;4.2;2.9999999999998863;7;2.8000000000000003;1024.6;93.5
2020-01-28;20200128;10.1;5.0;97;95;1024.3;1021.7;18.0;2.2;5.1;2.599999999999909;2;7.55;1023.0;96.0
2020-01-29;20200129;12.3;7.9;97;77;1024.9;1022.2;27.0;0.2;4.4;2.7000000000000455;20;10.100000000000001;1023.5500000000001;87.0
2020-01-30;20200130;9.6;7.1;97;84;1024.9;1022.5;16.0;0.8;2.5;2.400000000000091;13;8.35;1023.7;90.5
2020-01-31;20200131;10.7;7.1;97;90;1026.0;1023.4;15.0;0.6;3.5999999999999996;2.6000000000000227;7;8.899999999999999;1024.7;93.5
2020-02-01;20200201;16.9;8.8;97;64;1028.4;1022.6;16.0;1.2;8.099999999999998;5.800000000000068;33;12.85;1025.5;80.5
2020-02-02;20200202;12.0;7.2;97;85;1032.9;1027.9;11.0;0.2;4.8;5.0;12;9.6;1030.4;91.0
2020-02-03;20200203;18.9;3.7;97;40;1033.1;1029.2;11.0;0.0;15.2;3.8999999999998636;57;11.299999999999999;1031.15;68.5
2020-02-04;20200204;19.4;6.8;84;29;1030.8;1026.1;29.0;0.0;12.599999999999998;4.7000000000000455;55;13.1;1028.4499999999998;56.5
2020-02-05;20200205;13.9;1.2;79;34;1029.5;1025.2;16.0;0.0;12.700000000000001;4.2999999999999545;45;7.55;1027.35;56.5
2020-02-06;20200206;12.0;2.2;90;66;1027.2;1022.9;18.0;0.0;9.8;4.300000000000068;24;7.1;1025.05;78.0
2020-02-07;20200207;12.1;2.9;92;69;1025.3;1022.6;16.0;0.0;9.2;2.699999999999932;23;7.5;1023.95;80.5
2020-02-08;20200208;8.7;3.7;96;86;1028.9;1023.8;16.0;0.4;4.999999999999999;5.100000000000136;10;6.199999999999999;1026.35;91.0
2020-02-09;20200209;8.0;3.1;97;85;1033.9;1028.3;11.0;0.0;4.9;5.600000000000136;12;5.55;1031.1;91.0
2020-02-10;20200210;12.2;6.2;97;82;1034.7;1030.4;13.0;0.0;5.999999999999999;4.2999999999999545;15;9.2;1032.5500000000002;89.5
2020-02-11;20200211;14.0;4.9;97;78;1031.1;1024.9;13.0;0.2;9.1;6.199999999999818;19;9.45;1028.0;87.5
2020-02-12;20200212;14.4;6.3;97;67;1025.5;1021.7;19.0;0.0;8.100000000000001;3.7999999999999545;30;10.35;1023.6;82.0
2020-02-13;20200213;12.9;6.8;97;77;1026.1;1021.5;23.0;0.2;6.1000000000000005;4.599999999999909;20;9.85;1023.8;87.0
2020-02-14;20200214;13.6;3.1;96;66;1028.0;1025.0;15.0;0.2;10.5;3.0;30;8.35;1026.5;81.0
2020-02-15;20200215;14.3;3.4;95;68;1028.4;1025.3;19.0;0.0;10.9;3.1000000000001364;27;8.85;1026.85;81.5
2020-02-16;20200216;14.0;3.9;95;72;1028.4;1026.2;16.0;0.2;10.1;2.2000000000000455;23;8.95;1027.3000000000002;83.5
2020-02-17;20200217;9.6;5.2;96;70;1031.7;1026.1;19.0;0.2;4.3999999999999995;5.600000000000136;26;7.4;1028.9;83.0
2020-02-18;20200218;13.1;1.3;90;49;1033.2;1029.8;21.0;0.0;11.799999999999999;3.400000000000091;41;7.2;1031.5;69.5
2020-02-19;20200219;15.1;-0.7;90;34;1034.6;1028.7;15.0;0.0;15.799999999999999;5.899999999999864;56;7.2;1031.65;62.0
2020-02-20;20200220;17.3;1.8;76;33;1028.7;1024.1;18.0;0.0;15.5;4.600000000000136;43;9.55;1026.4;54.5
2020-02-21;20200221;18.4;5.2;55;22;1030.4;1027.0;18.0;0.0;13.2;3.400000000000091;33;11.799999999999999;1028.7;38.5
2020-02-22;20200222;20.1;4.9;60;25;1033.3;1029.8;16.0;0.0;15.200000000000001;3.5;35;12.5;1031.55;42.5
2020-02-23;20200223;20.4;6.3;51;27;1034.0;1030.0;16.0;0.0;14.099999999999998;4.0;24;13.35;1032.0;39.0
2020-02-24;20200224;19.6;6.3;56;26;1030.6;1022.1;19.0;0.0;13.3;8.499999999999886;30;12.950000000000001;1026.35;41.0
2020-02-25;20200225;15.5;8.7;68;23;1022.4;1017.5;27.0;0.0;6.800000000000001;4.899999999999977;45;12.1;1019.95;45.5
2020-02-26;20200226;11.2;3.9;74;40;1022.5;1017.9;48.0;0.0;7.299999999999999;4.600000000000023;34;7.55;1020.2;57.0
2020-02-27;20200227;16.4;4.7;79;31;1023.7;1020.6;40.0;0.0;11.7;3.1000000000000227;48;10.549999999999999;1022.1500000000001;55.0
2020-02-28;20200228;16.5;5.2;64;38;1023.8;1015.1;44.0;0.0;11.3;8.699999999999932;26;10.85;1019.45;51.0
2020-02-29;20200229;12.1;3.9;87;56;1015.0;1010.2;42.0;0.0;8.2;4.7999999999999545;31;8.0;1012.6;71.5
2020-03-01;20200301;11.8;5.1;96;60;1014.8;1005.7;48.0;3.2;6.700000000000001;9.099999999999909;36;8.45;1010.25;78.0
2020-03-02;20200302;10.3;1.7;96;45;1017.3;998.8;71.0;2.2;8.600000000000001;18.5;51;6.0;1008.05;70.5
2020-03-03;20200303;15.9;3.0;89;52;1018.3;1014.7;61.0;0.8;12.9;3.599999999999909;37;9.45;1016.5;70.5
2020-03-04;20200304;15.3;9.8;82;52;1020.3;1016.5;45.0;0.0;5.5;3.7999999999999545;30;12.55;1018.4;67.0
2020-03-05;20200305;12.1;5.7;96;50;1016.8;1009.9;56.0;2.6;6.3999999999999995;6.899999999999977;46;8.9;1013.3499999999999;73.0
2020-03-06;20200306;8.2;4.3;85;44;1024.4;1013.4;63.0;0.2;3.8999999999999995;11.000000000000114;41;6.25;1018.9000000000001;64.5
2020-03-07;20200307;15.6;3.7;79;40;1027.4;1024.1;42.0;0.0;11.899999999999999;3.300000000000182;39;9.65;1025.75;59.5
2020-03-08;20200308;13.2;0.4;85;46;1027.0;1023.9;39.0;0.0;12.799999999999999;3.1000000000000227;39;6.8;1025.45;65.5
2020-03-09;20200309;13.6;6.6;74;42;1027.0;1024.1;47.0;0.0;7.0;2.900000000000091;32;10.1;1025.55;58.0
2020-03-10;20200310;20.5;7.6;64;38;1027.6;1024.3;29.0;0.0;12.9;3.2999999999999545;26;14.05;1025.9499999999998;51.0
2020-03-11;20200311;23.4;9.7;77;38;1025.1;1020.4;21.0;0.0;13.7;4.699999999999932;39;16.549999999999997;1022.75;57.5
2020-03-12;20200312;23.6;10.4;79;32;1021.1;1014.8;19.0;0.0;13.200000000000001;6.300000000000068;47;17.0;1017.95;55.5
2020-03-13;20200313;21.4;10.2;77;34;1016.6;1013.2;21.0;0.0;11.2;3.3999999999999773;43;15.799999999999999;1014.9000000000001;55.5
2020-03-14;20200314;21.3;6.5;92;32;1019.2;1015.7;18.0;0.0;14.8;3.5;60;13.9;1017.45;62.0
2020-03-15;20200315;17.6;7.1;89;43;1017.1;1007.1;40.0;0.6;10.500000000000002;10.0;46;12.350000000000001;1012.1;66.0
2020-03-16;20200316;9.7;2.8;94;78;1020.0;1005.8;48.0;12.6;6.8999999999999995;14.200000000000045;16;6.25;1012.9;86.0
2020-03-17;20200317;13.4;2.9;96;69;1028.1;1020.3;35.0;5.2;10.5;7.7999999999999545;27;8.15;1024.1999999999998;82.5
2020-03-18;20200318;17.3;8.3;84;49;1027.8;1022.1;24.0;0.0;9.0;5.699999999999932;35;12.8;1024.95;66.5
2020-03-19;20200319;15.9;6.2;93;46;1022.4;1016.5;18.0;0.2;9.7;5.899999999999977;47;11.05;1019.45;69.5
2020-03-20;20200320;10.3;6.3;89;74;1017.7;1014.5;13.0;0.0;4.000000000000001;3.2000000000000455;15;8.3;1016.1;81.5
2020-03-21;20200321;8.4;5.6;95;82;1015.0;1010.6;21.0;2.4;2.8000000000000007;4.399999999999977;13;7.0;1012.8;88.5
2020-03-22;20200322;12.3;5.2;95;62;1014.7;1010.8;24.0;3.4;7.1000000000000005;3.900000000000091;33;8.75;1012.75;78.5
2020-03-23;20200323;12.1;6.7;94;64;1016.9;1013.9;31.0;2.8;5.3999999999999995;3.0;30;9.4;1015.4;79.0
2020-03-24;20200324;13.6;5.7;84;52;1017.3;1014.6;31.0;0.0;7.8999999999999995;2.699999999999932;32;9.65;1015.95;68.0
2020-03-25;20200325;15.6;3.3;90;31;1016.7;1011.5;32.0;0.0;12.3;5.2000000000000455;59;9.45;1014.1;60.5
2020-03-26;20200326;12.3;0.8;60;26;1011.9;1007.9;37.0;0.0;11.5;4.0;34;6.550000000000001;1009.9;43.0
2020-03-27;20200327;11.3;1.5;82;40;1016.7;1010.4;29.0;0.0;9.8;6.300000000000068;42;6.4;1013.55;61.0
2020-03-28;20200328;15.1;0.6;85;36;1019.7;1016.6;21.0;0.0;14.5;3.1000000000000227;49;7.85;1018.1500000000001;60.5
2020-03-29;20200329;16.4;3.3;78;38;1019.5;1013.9;19.0;0.0;13.099999999999998;5.600000000000023;40;9.85;1016.7;58.0
2020-03-30;20200330;9.7;-0.1;92;55;1014.9;1012.3;29.0;0.0;9.799999999999999;2.6000000000000227;37;4.8;1013.5999999999999;73.5
2020-03-31;20200331;6.9;-1.0;95;92;1013.2;1009.3;32.0;16.6;7.9;3.900000000000091;3;2.95;1011.25;93.5
2020-04-01;20200401;12.0;5.3;96;61;1013.2;1010.4;21.0;13.0;6.7;2.800000000000068;35;8.65;1011.8;78.5
2020-04-02;20200402;12.1;1.6;92;57;1015.9;1010.7;35.0;0.0;10.5;5.199999999999932;35;6.85;1013.3;74.5
2020-04-03;20200403;15.5;1.2;91;38;1017.8;1014.9;19.0;0.0;14.3;2.8999999999999773;53;8.35;1016.3499999999999;64.5
2020-04-04;20200404;16.4;3.3;80;43;1017.5;1014.3;35.0;0.0;13.099999999999998;3.2000000000000455;37;9.85;1015.9;61.5
2020-04-05;20200405;16.8;8.3;85;54;1018.1;1014.8;24.0;0.0;8.5;3.300000000000068;31;12.55;1016.45;69.5
2020-04-06;20200406;15.6;10.1;96;65;1021.7;1016.1;26.0;3.4;5.5;5.600000000000023;31;12.85;1018.9000000000001;80.5
2020-04-07;20200407;16.3;9.5;96;66;1023.9;1021.2;34.0;1.6;6.800000000000001;2.699999999999932;30;12.9;1022.55;81.0
2020-04-08;20200408;19.1;10.8;96;52;1024.1;1018.6;21.0;2.6;8.3;5.499999999999886;44;14.950000000000001;1021.3499999999999;74.0
2020-04-09;20200409;14.7;10.2;92;60;1020.0;1017.6;13.0;2.0;4.5;2.3999999999999773;32;12.45;1018.8;76.0
2020-04-10;20200410;11.2;8.2;96;92;1022.0;1019.1;21.0;9.8;3.0;2.8999999999999773;4;9.7;1020.55;94.0
2020-04-11;20200411;16.9;9.1;97;61;1022.0;1018.0;16.0;3.6;7.799999999999999;4.0;36;13.0;1020.0;79.0
2020-04-12;20200412;17.7;8.9;89;34;1019.5;1009.8;23.0;0.0;8.799999999999999;9.700000000000045;55;13.3;1014.65;61.5
2020-04-13;20200413;16.7;7.1;93;54;1010.0;1006.4;19.0;1.2;9.6;3.6000000000000227;39;11.899999999999999;1008.2;73.5
2020-04-14;20200414;15.8;9.2;95;63;1012.3;1009.5;29.0;4.8;6.600000000000001;2.7999999999999545;32;12.5;1010.9;79.0
2020-04-15;20200415;13.6;6.9;95;73;1015.9;1010.7;42.0;15.6;6.699999999999999;5.199999999999932;22;10.25;1013.3;84.0
2020-04-16;20200416;15.8;9.1;95;67;1016.8;1011.7;35.0;3.8;6.700000000000001;5.099999999999909;28;12.45;1014.25;81.0
2020-04-17;20200417;16.3;9.2;95;57;1015.5;1013.8;31.0;0.2;7.100000000000001;1.7000000000000455;38;12.75;1014.65;76.0
2020-04-18;20200418;19.3;7.6;93;46;1015.7;1010.4;21.0;0.0;11.700000000000001;5.300000000000068;47;13.45;1013.05;69.5
2020-04-19;20200419;16.3;10.5;86;54;1009.6;1006.8;31.0;6.2;5.800000000000001;2.800000000000068;32;13.4;1008.2;70.0
2020-04-20;20200420;16.6;6.4;88;49;1009.4;1005.6;26.0;0.0;10.200000000000001;3.7999999999999545;39;11.5;1007.5;68.5
2020-04-21;20200421;13.3;6.8;95;63;1011.0;1004.9;37.0;0.0;6.500000000000001;6.100000000000023;32;10.05;1007.95;79.0
2020-04-22;20200422;16.2;7.9;86;54;1017.3;1010.8;21.0;0.0;8.299999999999999;6.5;32;12.05;1014.05;70.0
2020-04-23;20200423;18.6;10.2;88;55;1018.5;1014.9;26.0;0.0;8.400000000000002;3.6000000000000227;33;14.4;1016.7;71.5
2020-04-24;20200424;20.3;9.7;97;44;1016.3;1008.7;29.0;8.4;10.600000000000001;7.599999999999909;53;15.0;1012.5;70.5
2020-04-25;20200425;19.9;9.7;87;49;1010.6;1005.5;24.0;0.0;10.2;5.100000000000023;38;14.799999999999999;1008.05;68.0
