;date;T. Max.;T. Min.;H. Max.;H. Min.;P. Max.;P. Min.;Vel.;Precipitación;T. Amp.;P. Amp.;H. Amp.;T. med1.;P. med1.;H. med1.;Prec. Acumulado;Cuenta_lluvia;Cuenta_sequía;Regresión T. med1.;Regresión T. Max.;Regresión T. Min.;Regresión T. Amp.
2016-11-01;20161101;17.6;7.3;81;44;1023.7;1021.5;13.0;0.0;10.3;2.2000000000000455;37;12.450000000000001;1022.6;62.5;0.0;0;7;13.653050573603622;18.91992412228211;8.375321937707822;10.544602184574286
2016-11-02;20161102;20.4;8.4;85;46;1023.1;1018.8;16.0;0.0;11.999999999999998;4.300000000000068;39;14.399999999999999;1020.95;65.5;0.0;0;8;13.653747494441523;18.920695885605145;8.375940882743748;10.544755002861393
2016-11-03;20161103;18.9;7.8;91;50;1019.8;1016.7;24.0;0.0;11.099999999999998;3.099999999999909;41;13.35;1018.25;70.5;0.0;0;9;13.654444415279425;18.921467648928175;8.376559827779673;10.5449078211485
2016-11-04;20161104;12.4;9.3;97;74;1019.0;1013.8;35.0;9.0;3.0999999999999996;5.2000000000000455;23;10.850000000000001;1016.4;85.5;1;1;0;13.655141336117325;18.92223941225121;8.377178772815597;10.545060639435608
2016-11-05;20161105;12.4;5.6;97;84;1013.8;1005.1;45.0;13.2;6.800000000000001;8.699999999999932;13;9.0;1009.45;90.5;1;2;0;13.655838256955226;18.923011175574242;8.377797717851523;10.545213457722715
2016-11-06;20161106;9.9;4.2;93;51;1012.7;1006.9;34.0;0.8;5.7;5.800000000000068;42;7.050000000000001;1009.8;72.0;1;3;0;13.656535177793128;18.923782938897272;8.378416662887448;10.545366276009823
2016-11-07;20161107;6.9;1.7;91;55;1017.1;1011.6;39.0;0.4;5.2;5.5;36;4.3;1014.35;73.0;1;4;0;13.65723209863103;18.924554702220306;8.379035607923374;10.54551909429693
2016-11-08;20161108;9.1;2.4;77;52;1023.4;1017.1;40.0;0.0;6.699999999999999;6.2999999999999545;25;5.75;1020.25;64.5;0.0;0;1;13.65792901946893;18.92532646554334;8.379654552959298;10.545671912584037
2016-11-09;20161109;13.4;4.0;94;50;1023.5;1019.4;45.0;1.4;9.4;4.100000000000023;44;8.7;1021.45;72.0;1;1;0;13.658625940306832;18.92609822886637;8.380273497995224;10.545824730871143
2016-11-10;20161110;13.9;4.0;80;39;1026.5;1023.4;24.0;0.0;9.9;3.1000000000000227;41;8.95;1024.95;59.5;0.0;0;1;13.659322861144732;18.926869992189403;8.380892443031149;10.54597754915825
2016-11-11;20161111;14.1;2.4;87;53;1026.7;1024.3;15.0;0.0;11.7;2.400000000000091;34;8.25;1025.5;70.0;0.0;0;2;13.660019781982633;18.927641755512436;8.381511388067075;10.546130367445357
2016-11-12;20161112;11.9;2.9;86;63;1025.6;1022.4;11.0;0.0;9.0;3.199999999999932;23;7.4;1024.0;74.5;0.0;0;3;13.660716702820535;18.928413518835466;8.382130333103;10.546283185732465
2016-11-13;20161113;18.0;6.6;93;46;1025.8;1022.8;13.0;0.0;11.4;3.0;47;12.3;1024.3;69.5;0.0;0;4;13.661413623658436;18.9291852821585;8.382749278138924;10.546436004019572
2016-11-14;20161114;14.3;3.4;89;41;1028.6;1024.2;29.0;0.0;10.9;4.399999999999864;48;8.85;1026.4;65.0;0.0;0;5;13.662110544496338;18.929957045481533;8.38336822317485;10.54658882230668
2016-11-15;20161115;16.4;1.3;79;28;1030.6;1027.8;16.0;0.0;15.099999999999998;2.7999999999999545;51;8.85;1029.1999999999998;53.5;0.0;0;6;13.66280746533424;18.930728808804567;8.383987168210774;10.546741640593787
2016-11-16;20161116;17.1;3.2;71;32;1028.9;1023.6;13.0;0.0;13.900000000000002;5.300000000000068;39;10.15;1026.25;51.5;0.0;0;7;13.66350438617214;18.931500572127597;8.3846061132467;10.546894458880894
2016-11-17;20161117;17.2;6.8;87;50;1024.0;1017.8;16.0;0.0;10.399999999999999;6.2000000000000455;37;12.0;1020.9;68.5;0.0;0;8;13.66420130701004;18.93227233545063;8.385225058282625;10.547047277168002
2016-11-18;20161118;11.6;5.4;92;70;1018.0;1014.5;21.0;0.0;6.199999999999999;3.5;22;8.5;1016.25;81.0;0.0;0;9;13.664898227847942;18.933044098773664;8.385844003318551;10.547200095455109
2016-11-19;20161119;10.9;2.4;92;63;1018.0;1014.0;23.0;0.0;8.5;4.0;29;6.65;1016.0;77.5;0.0;0;10;13.665595148685844;18.933815862096694;8.386462948354476;10.547352913742216
2016-11-20;20161120;8.1;5.2;97;86;1014.6;1004.2;23.0;18.0;2.8999999999999995;10.399999999999977;11;6.65;1009.4000000000001;91.5;1;1;0;13.666292069523745;18.934587625419727;8.3870818933904;10.547505732029324
2016-11-21;20161121;11.2;5.7;97;78;1006.4;1000.4;39.0;10.0;5.499999999999999;6.0;19;8.45;1003.4;87.5;1;2;0;13.666988990361647;18.93535938874276;8.387700838426326;10.547658550316429
2016-11-22;20161122;7.1;5.0;97;87;1006.8;1003.6;10.0;1.4;2.0999999999999996;3.199999999999932;10;6.05;1005.2;92.0;1;3;0;13.667685911199548;18.93613115206579;8.38831978346225;10.547811368603536
2016-11-23;20161123;6.0;3.4;95;72;1007.0;1002.4;35.0;6.4;2.6;4.600000000000023;23;4.7;1004.7;83.5;1;4;0;13.668382832037448;18.936902915388824;8.388938728498177;10.547964186890644
2016-11-24;20161124;5.9;1.4;95;77;1013.1;1006.8;27.0;0.6;4.5;6.300000000000068;18;3.6500000000000004;1009.95;86.0;1;5;0;13.66907975287535;18.937674678711858;8.389557673534101;10.548117005177751
2016-11-25;20161125;4.1;1.4;96;87;1014.2;1012.0;11.0;5.0;2.6999999999999997;2.2000000000000455;9;2.75;1013.1;91.5;1;6;0;13.669776673713251;18.938446442034888;8.390176618570028;10.548269823464858
2016-11-26;20161126;7.7;3.8;96;92;1012.3;1007.5;24.0;14.2;3.9000000000000004;4.7999999999999545;4;5.75;1009.9;94.0;1;7;0;13.670473594551153;18.93921820535792;8.390795563605952;10.548422641751966
2016-11-27;20161127;9.7;6.9;93;78;1010.8;1007.8;26.0;1.0;2.799999999999999;3.0;15;8.3;1009.3;85.5;1;8;0;13.671170515389054;18.939989968680955;8.391414508641878;10.548575460039073
2016-11-28;20161128;12.3;3.9;89;58;1016.6;1010.3;24.0;0.0;8.4;6.300000000000068;31;8.1;1013.45;73.5;0.0;0;1;13.671867436226956;18.940761732003985;8.392033453677803;10.54872827832618
2016-11-29;20161129;11.3;3.1;92;59;1026.3;1016.7;15.0;0.0;8.200000000000001;9.599999999999909;33;7.2;1021.5;75.5;0.0;0;2;13.672564357064855;18.94153349532702;8.392652398713727;10.548881096613288
2016-11-30;20161130;11.5;7.6;93;72;1029.8;1026.3;15.0;1.2;3.9000000000000004;3.5;21;9.55;1028.05;82.5;1;1;0;13.673261277902757;18.94230525865005;8.393271343749653;10.549033914900395
2016-12-01;20161201;8.6;7.2;92;82;1029.1;1024.2;8.0;0.0;1.3999999999999995;4.899999999999864;10;7.9;1026.65;87.0;0.0;0;1;13.673958198740658;18.94307702197308;8.393890288785578;10.549186733187502
2016-12-02;20161202;12.4;5.1;97;68;1024.3;1016.2;15.0;0.0;7.300000000000001;8.099999999999909;29;8.75;1020.25;82.5;0.0;0;2;13.67465511957856;18.943848785296115;8.394509233821504;10.54933955147461
2016-12-03;20161203;12.0;2.4;97;67;1016.4;1011.8;15.0;0.2;9.6;4.600000000000023;30;7.2;1014.0999999999999;82.0;1;1;0;13.675352040416461;18.94462054861915;8.395128178857428;10.549492369761715
2016-12-04;20161204;9.1;7.5;96;84;1016.1;1011.5;23.0;17.6;1.5999999999999996;4.600000000000023;12;8.3;1013.8;90.0;1;2;0;13.676048961254363;18.94539231194218;8.395747123893354;10.549645188048823
2016-12-05;20161205;12.7;8.6;92;76;1024.0;1016.0;23.0;0.0;4.1;8.0;16;10.649999999999999;1020.0;84.0;0.0;0;1;13.676745882092263;18.946164075265212;8.396366068929279;10.54979800633593
2016-12-06;20161206;14.8;4.4;94;61;1029.6;1023.9;21.0;0.0;10.4;5.699999999999932;33;9.600000000000001;1026.75;77.5;0.0;0;2;13.677442802930164;18.946935838588246;8.396985013965203;10.549950824623037
2016-12-07;20161207;13.8;4.2;96;72;1032.7;1028.8;16.0;0.0;9.600000000000001;3.900000000000091;24;9.0;1030.75;84.0;0.0;0;3;13.678139723768066;18.947707601911276;8.39760395900113;10.550103642910145
2016-12-08;20161208;11.9;4.4;96;62;1035.8;1032.7;15.0;0.2;7.5;3.099999999999909;34;8.15;1034.25;79.0;1;1;0;13.678836644605967;18.94847936523431;8.398222904037054;10.550256461197252
2016-12-09;20161209;11.9;3.8;90;68;1035.7;1031.9;13.0;0.0;8.100000000000001;3.7999999999999545;22;7.85;1033.8000000000002;79.0;0.0;0;1;13.679533565443869;18.949251128557343;8.39884184907298;10.55040927948436
2016-12-10;20161210;13.5;5.9;94;71;1032.0;1027.6;15.0;0.0;7.6;4.400000000000091;23;9.7;1029.8;82.5;0.0;0;2;13.68023048628177;18.950022891880373;8.399460794108904;10.550562097771467
2016-12-11;20161211;13.8;3.3;95;54;1028.4;1025.2;16.0;0.2;10.5;3.2000000000000455;41;8.55;1026.8000000000002;74.5;1;1;0;13.680927407119672;18.950794655203406;8.40007973914483;10.550714916058574
2016-12-12;20161212;14.2;4.6;92;60;1025.7;1022.2;16.0;0.0;9.6;3.5;32;9.399999999999999;1023.95;76.0;0.0;0;1;13.681624327957572;18.95156641852644;8.400698684180755;10.550867734345681
2016-12-13;20161213;9.8;2.7;96;77;1025.9;1023.5;11.0;0.0;7.1000000000000005;2.400000000000091;19;6.25;1024.7;86.5;0.0;0;2;13.682321248795473;18.95233818184947;8.40131762921668;10.551020552632789
2016-12-14;20161214;7.3;5.1;97;86;1024.8;1020.4;8.0;0.2;2.2;4.399999999999977;11;6.199999999999999;1022.5999999999999;91.5;1;1;0;13.683018169633375;18.953109945172503;8.401936574252606;10.551173370919896
2016-12-15;20161215;8.8;5.7;96;70;1023.9;1019.4;15.0;0.4;3.1000000000000005;4.5;26;7.25;1021.65;83.0;1;2;0;13.683715090471276;18.953881708495537;8.40255551928853;10.551326189207002
2016-12-16;20161216;7.1;5.0;97;87;1025.9;1016.0;37.0;12.8;2.0999999999999996;9.900000000000091;10;6.05;1020.95;92.0;1;3;0;13.684412011309178;18.954653471818567;8.403174464324456;10.551479007494109
2016-12-17;20161217;10.1;6.8;86;68;1033.2;1025.9;40.0;2.0;3.3;7.2999999999999545;18;8.45;1029.5500000000002;77.0;1;4;0;13.68510893214708;18.9554252351416;8.40379340936038;10.551631825781216
2016-12-18;20161218;8.9;3.7;82;63;1033.1;1024.2;35.0;0.0;5.2;8.899999999999864;19;6.300000000000001;1028.65;72.5;0.0;0;1;13.685805852984979;18.956196998464634;8.404412354396307;10.551784644068324
2016-12-19;20161219;12.7;0.5;87;24;1024.0;1014.7;37.0;0.0;12.2;9.299999999999955;63;6.6;1019.35;55.5;0.0;0;2;13.68650277382288;18.956968761787664;8.405031299432231;10.551937462355431
2016-12-20;20161220;8.2;0.4;84;61;1026.1;1017.4;31.0;0.0;7.799999999999999;8.699999999999932;23;4.3;1021.75;72.5;0.0;0;3;13.687199694660782;18.957740525110697;8.405650244468157;10.552090280642538
2016-12-21;20161221;11.9;4.0;86;48;1031.9;1026.0;21.0;0.0;7.9;5.900000000000091;38;7.95;1028.95;67.0;0.0;0;4;13.687896615498683;18.95851228843373;8.406269189504082;10.552243098929646
2016-12-22;20161222;12.2;3.6;89;63;1037.0;1031.7;15.0;0.0;8.6;5.2999999999999545;26;7.8999999999999995;1034.35;76.0;0.0;0;5;13.688593536336585;18.95928405175676;8.406888134540006;10.552395917216753
2016-12-23;20161223;13.1;2.2;96;66;1038.4;1036.0;15.0;0.0;10.899999999999999;2.400000000000091;30;7.65;1037.2;81.0;0.0;0;6;13.689290457174486;18.960055815079794;8.407507079575932;10.55254873550386
2016-12-24;20161224;13.8;2.6;93;57;1039.9;1037.0;15.0;0.0;11.200000000000001;2.900000000000091;36;8.200000000000001;1038.45;75.0;0.0;0;7;13.689987378012386;18.960827578402828;8.408126024611857;10.552701553790968
2016-12-25;20161225;15.2;0.7;96;47;1038.5;1033.0;13.0;0.2;14.5;5.5;49;7.949999999999999;1035.75;71.5;1;1;0;13.690684298850288;18.961599341725858;8.408744969647783;10.552854372078075
2016-12-26;20161226;19.1;4.7;57;19;1033.8;1029.7;16.0;0.0;14.400000000000002;4.099999999999909;38;11.9;1031.75;38.0;0.0;0;1;13.69138121968819;18.96237110504889;8.409363914683707;10.553007190365182
2016-12-27;20161227;17.8;5.7;54;26;1033.7;1030.4;15.0;0.0;12.100000000000001;3.2999999999999545;28;11.75;1032.0500000000002;40.0;0.0;0;2;13.69207814052609;18.963142868371925;8.409982859719634;10.553160008652288
2016-12-28;20161228;16.7;4.6;70;29;1035.8;1033.0;15.0;0.0;12.1;2.7999999999999545;41;10.649999999999999;1034.4;49.5;0.0;0;3;13.692775061363992;18.96391463169496;8.410601804755558;10.553312826939395
2016-12-29;20161229;16.8;0.7;72;24;1035.7;1032.8;10.0;0.0;16.1;2.900000000000091;48;8.75;1034.25;48.0;0.0;0;4;13.693471982201894;18.96468639501799;8.411220749791482;10.553465645226503
2016-12-30;20161230;14.1;2.3;50;22;1035.8;1032.3;16.0;0.0;11.8;3.5;28;8.2;1034.05;36.0;0.0;0;5;13.694168903039794;18.965458158341022;8.411839694827409;10.55361846351361
2016-12-31;20161231;7.7;-0.6;84;36;1033.3;1030.9;11.0;0.0;8.3;2.3999999999998636;48;3.5500000000000003;1032.1;60.0;0.0;0;6;13.694865823877695;18.966229921664056;8.412458639863333;10.553771281800717
2017-01-01;20170101;3.5;-2.4;91;75;1032.0;1024.9;15.0;0.0;5.9;7.099999999999909;16;0.55;1028.45;83.0;0.0;0;7;13.695562744715597;18.967001684987085;8.41307758489926;10.553924100087825
2017-01-02;20170102;6.3;-0.3;90;70;1026.3;1023.6;11.0;0.0;6.6;2.699999999999932;20;3.0;1024.95;80.0;0.0;0;8;13.696259665553498;18.96777344831012;8.413696529935184;10.554076918374932
2017-01-03;20170103;10.4;0.8;89;56;1028.9;1025.3;18.0;0.0;9.6;3.6000000000001364;33;5.6000000000000005;1027.1;72.5;0.0;0;9;13.6969565863914;18.968545211633153;8.41431547497111;10.55422973666204
2017-01-04;20170104;13.1;3.2;91;60;1028.7;1025.5;35.0;0.0;9.899999999999999;3.2000000000000455;31;8.15;1027.1;75.5;0.0;0;10;13.697653507229301;18.969316974956183;8.414934420007034;10.554382554949147
2017-01-05;20170105;14.0;2.9;88;46;1026.5;1024.1;13.0;0.0;11.1;2.400000000000091;42;8.45;1025.3;67.0;0.0;0;11;13.698350428067203;18.970088738279216;8.415553365042959;10.554535373236254
2017-01-06;20170106;12.3;1.1;63;19;1030.4;1026.2;18.0;0.0;11.200000000000001;4.2000000000000455;44;6.7;1028.3000000000002;41.0;0.0;0;12;13.699047348905102;18.97086050160225;8.416172310078885;10.554688191523361
2017-01-07;20170107;11.8;-0.2;66;32;1031.8;1029.3;16.0;0.0;12.0;2.5;34;5.800000000000001;1030.55;49.0;0.0;0;13;13.699744269743004;18.97163226492528;8.41679125511481;10.554841009810469
2017-01-08;20170108;16.0;0.6;66;28;1031.4;1027.5;16.0;0.0;15.4;3.900000000000091;38;8.3;1029.45;47.0;0.0;0;14;13.700441190580905;18.972404028248313;8.417410200150735;10.554993828097574
2017-01-09;20170109;11.8;0.2;76;39;1028.2;1024.4;16.0;0.0;11.600000000000001;3.7999999999999545;37;6.0;1026.3000000000002;57.5;0.0;0;15;13.701138111418807;18.973175791571347;8.41802914518666;10.555146646384681
2017-01-10;20170110;9.1;4.4;74;52;1024.8;1017.2;39.0;0.0;4.699999999999999;7.599999999999909;22;6.75;1021.0;63.0;0.0;0;16;13.701835032256708;18.973947554894377;8.418648090222586;10.555299464671789
2017-01-11;20170111;15.1;6.9;81;49;1026.4;1017.8;37.0;0.0;8.2;8.600000000000136;32;11.0;1022.1;65.0;0.0;0;17;13.70253195309461;18.97471931821741;8.41926703525851;10.555452282958896
2017-01-12;20170112;11.5;3.6;93;69;1026.8;1021.0;60.0;0.0;7.9;5.7999999999999545;24;7.55;1023.9;81.0;0.0;0;18;13.70322887393251;18.975491081540444;8.419885980294437;10.555605101246003
2017-01-13;20170113;8.6;1.6;78;50;1025.7;1019.6;52.0;0.0;7.0;6.100000000000023;28;5.1;1022.6500000000001;64.0;0.0;0;19;13.703925794770411;18.976262844863474;8.420504925330361;10.55575791953311
2017-01-14;20170114;5.9;-0.9;76;47;1030.1;1025.7;34.0;0.0;6.800000000000001;4.399999999999864;29;2.5;1027.9;61.5;0.0;0;20;13.704622715608313;18.977034608186507;8.421123870366285;10.555910737820218
2017-01-15;20170115;7.7;1.8;78;56;1030.3;1028.0;47.0;0.0;5.9;2.2999999999999545;22;4.75;1029.15;67.0;0.0;0;21;13.705319636446214;18.97780637150954;8.421742815402212;10.556063556107325
2017-01-16;20170116;9.8;3.7;74;55;1028.2;1021.2;52.0;0.0;6.1000000000000005;7.0;19;6.75;1024.7;64.5;0.0;0;22;13.706016557284116;18.97857813483257;8.422361760438136;10.556216374394433
2017-01-17;20170117;7.8;-3.9;78;26;1021.6;1018.2;63.0;0.0;11.7;3.3999999999999773;52;1.95;1019.9000000000001;52.0;0.0;0;23;13.706713478122017;18.979349898155604;8.422980705474062;10.55636919268154
2017-01-18;20170118;4.8;-6.8;61;24;1023.8;1020.0;32.0;0.0;11.6;3.7999999999999545;37;1.0;1021.9;42.5;0.0;0;24;13.707410398959917;18.980121661478638;8.423599650509987;10.556522010968648
2017-01-19;20170119;6.2;-5.3;65;32;1024.3;1020.4;47.0;0.0;11.5;3.8999999999999773;33;0.4500000000000002;1022.3499999999999;48.5;0.0;0;25;13.708107319797818;18.980893424801668;8.424218595545913;10.556674829255755
2017-01-20;20170120;4.9;1.7;83;65;1021.9;1019.0;50.0;0.0;3.2;2.8999999999999773;18;3.3000000000000003;1020.45;74.0;0.0;0;26;13.70880424063572;18.9816651881247;8.424837540581837;10.55682764754286
2017-01-21;20170121;8.9;2.4;82;50;1021.7;1018.9;37.0;0.0;6.5;2.800000000000068;32;5.65;1020.3;66.0;0.0;0;27;13.709501161473622;18.982436951447735;8.425456485617762;10.556980465829968
2017-01-22;20170122;9.7;0.1;78;41;1020.2;1016.7;23.0;0.0;9.6;3.5;37;4.8999999999999995;1018.45;59.5;0.0;0;28;13.710198082311523;18.983208714770765;8.426075430653688;10.557133284117075
2017-01-23;20170123;10.7;-0.6;81;32;1022.6;1019.5;24.0;0.0;11.299999999999999;3.1000000000000227;49;5.05;1021.05;56.5;0.0;0;29;13.710895003149425;18.983980478093798;8.426694375689612;10.557286102404182
2017-01-24;20170124;13.4;-0.1;73;28;1025.4;1022.2;16.0;0.0;13.5;3.2000000000000455;45;6.65;1023.8000000000001;50.5;0.0;0;30;13.711591923987324;18.98475224141683;8.427313320725538;10.55743892069129
2017-01-25;20170125;10.3;-0.8;60;35;1024.7;1017.8;26.0;0.0;11.100000000000001;6.900000000000091;25;4.75;1021.25;47.5;0.0;0;31;13.712288844825226;18.98552400473986;8.427932265761463;10.557591738978397
2017-01-26;20170126;4.1;-3.2;82;59;1018.7;1013.7;15.0;0.0;7.3;5.0;23;0.44999999999999973;1016.2;70.5;0.0;0;32;13.712985765663127;18.986295768062895;8.428551210797389;10.557744557265504
2017-01-27;20170127;3.7;0.1;96;77;1016.0;1009.4;13.0;23.4;3.6;6.600000000000023;19;1.9000000000000001;1012.7;86.5;1;1;0;13.713682686501029;18.98706753138593;8.429170155833313;10.557897375552612
2017-01-28;20170128;6.4;2.1;93;66;1026.4;1016.3;40.0;1.5;4.300000000000001;10.100000000000136;27;4.25;1021.35;79.5;1;2;0;13.71437960733893;18.98783929470896;8.42978910086924;10.558050193839719
2017-01-29;20170129;5.9;0.7;96;77;1027.9;1025.4;8.0;1.5;5.2;2.5;19;3.3000000000000003;1026.65;86.5;1;3;0;13.715076528176832;18.988611058031992;8.430408045905164;10.558203012126826
2017-01-30;20170130;8.1;5.1;97;96;1026.7;1020.4;11.0;0.8;3.0;6.300000000000068;1;6.6;1023.55;96.5;1;4;0;13.715773449014733;18.989382821355026;8.431026990941088;10.558355830413934
2017-01-31;20170131;12.3;5.4;97;67;1020.4;1016.1;18.0;0.0;6.9;4.2999999999999545;30;8.850000000000001;1018.25;82.0;0.0;0;1;13.716470369852633;18.99015458467806;8.431645935977015;10.558508648701041
2017-02-01;20170201;7.7;3.4;97;88;1020.0;1017.2;24.0;0.4;4.300000000000001;2.7999999999999545;9;5.55;1018.6;92.5;1;1;0;13.717167290690535;18.99092634800109;8.432264881012939;10.558661466988147
2017-02-02;20170202;8.3;4.4;97;67;1018.4;1010.5;48.0;10.8;3.9000000000000004;7.899999999999977;30;6.3500000000000005;1014.45;82.0;1;2;0;13.717864211528436;18.991698111324123;8.432883826048865;10.558814285275254
2017-02-03;20170203;11.8;3.2;96;76;1018.3;1014.1;47.0;6.4;8.600000000000001;4.199999999999932;20;7.5;1016.2;86.0;1;3;0;13.718561132366338;18.992469874647156;8.43350277108479;10.558967103562361
2017-02-04;20170204;10.9;7.8;97;84;1015.9;1012.1;48.0;4.2;3.1000000000000005;3.7999999999999545;13;9.35;1014.0;90.5;1;4;0;13.71925805320424;18.993241637970186;8.434121716120716;10.559119921849469
2017-02-05;20170205;8.2;2.2;96;52;1024.5;1009.4;72.0;2.4;5.999999999999999;15.100000000000023;44;5.199999999999999;1016.95;74.0;1;5;0;13.71995497404214;18.99401340129322;8.43474066115664;10.559272740136576
2017-02-06;20170206;11.2;4.0;83;58;1027.9;1024.4;68.0;0.0;7.199999999999999;3.5;25;7.6;1026.15;70.5;0.0;0;1;13.72065189488004;18.994785164616253;8.435359606192565;10.559425558423683
2017-02-07;20170207;10.1;5.1;94;62;1026.9;1020.6;55.0;2.0;5.0;6.300000000000068;32;7.6;1023.75;78.0;1;1;0;13.721348815717942;18.995556927939283;8.43597855122849;10.55957837671079
2017-02-08;20170208;6.8;0.4;74;46;1028.7;1023.5;50.0;0.0;6.3999999999999995;5.2000000000000455;28;3.6;1026.1;60.0;0.0;0;1;13.722045736555843;18.996328691262317;8.436597496264415;10.559731194997898
2017-02-09;20170209;7.5;-1.7;85;54;1027.6;1015.8;19.0;0.0;9.2;11.799999999999955;31;2.9;1021.6999999999999;69.5;0.0;0;2;13.722742657393745;18.99710045458535;8.437216441300341;10.559884013285005
2017-02-10;20170210;4.0;0.3;93;66;1015.8;1012.2;13.0;3.4;3.7;3.599999999999909;27;2.15;1014.0;79.5;1;1;0;13.723439578231647;18.99787221790838;8.437835386336266;10.560036831572113
2017-02-11;20170211;7.2;2.4;94;78;1015.7;1007.4;26.0;5.4;4.800000000000001;8.300000000000068;16;4.8;1011.55;86.0;1;2;0;13.724136499069548;18.998643981231414;8.438454331372192;10.56018964985922
2017-02-12;20170212;8.8;4.4;92;80;1007.6;1001.6;35.0;15.0;4.4;6.0;12;6.6000000000000005;1004.6;86.0;1;3;0;13.724833419907448;18.999415744554447;8.439073276408116;10.560342468146327
2017-02-13;20170213;9.5;4.2;95;79;1016.8;1001.3;34.0;16.4;5.3;15.5;16;6.85;1009.05;87.0;1;4;0;13.72553034074535;19.000187507877477;8.43969222144404;10.560495286433433
2017-02-14;20170214;9.4;2.6;96;72;1029.0;1016.8;15.0;0.0;6.800000000000001;12.200000000000045;24;6.0;1022.9;84.0;0.0;0;1;13.72622726158325;19.00095927120051;8.440311166479967;10.56064810472054
2017-02-15;20170215;13.5;2.6;94;46;1033.2;1028.9;13.0;0.0;10.9;4.2999999999999545;48;8.05;1031.0500000000002;70.0;0.0;0;2;13.726924182421152;19.001731034523544;8.440930111515891;10.560800923007648
2017-02-16;20170216;10.8;3.0;91;58;1032.8;1029.8;13.0;0.0;7.800000000000001;3.0;33;6.9;1031.3;74.5;0.0;0;3;13.727621103259054;19.002502797846574;8.441549056551818;10.560953741294755
2017-02-17;20170217;14.2;1.4;88;43;1031.6;1025.6;19.0;0.0;12.799999999999999;6.0;45;7.8;1028.6;65.5;0.0;0;4;13.728318024096955;19.003274561169608;8.442168001587742;10.561106559581862
